loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,emi_to_income_ratio,loan_to_income_ratio,repayment_progress_pct,remaining_balance_pct
LOAN001341,CUST01089,Home,Secured,132331.44,17.82,240,2023.97,2021-03-23,2040-12-08,Monthly,Active,179,125797.96,251405.28,9.0,4953.89,LO151,BR19,False,20.0,485752.8,353421.36,False,0.5264,Medium,Meera,Singh,41,Female,Single,Master'S,Doctor,139539.49,33801.12,698.0,1,22.0,Lucknow,Uttar Pradesh,9665918566,sachin.pillai754@example.com,True,1,2020-11-27,Low,-1.9068,41-50,0.1741,0.9483,74.58,0.9506
LOAN001342,CUST00956,Education,Unsecured,337818.84,11.16,60,7371.98,2023-12-31,2028-12-04,Monthly,Active,196,125333.62,485660.08,17.0,30320.75,LO102,BR25,False,5.0,442318.8,104499.96,False,0.6956,Medium,Sneha,Nair,33,Male,Single,High School,Professor,135534.54,22948.78,836.0,4,4.0,Chennai,Tamil Nadu,9197915848,pooja.mehta520@example.com,True,2,2017-06-21,Low,-1.0318,31-40,0.6527,2.4925,326.67,0.371
LOAN001343,CUST00555,Personal,Secured,398331.56,15.42,12,36031.73,2023-03-14,2024-03-08,Monthly,Active,85,66510.51,298232.35,2.0,25350.42,LO123,BR41,False,1.0,432380.76,34049.2,False,1.3356,Low,Pooja,Malhotra,61,Female,Married,Master'S,Lawyer,263997.05,51647.99,639.0,4,13.0,Chennai,Tamil Nadu,9152947385,priya.shah583@example.com,False,0,2016-12-17,Low,-1.3477,60+,1.6378,1.5088,708.33,0.167
LOAN001344,CUST00733,Wedding,Secured,359293.33,15.79,120,5971.7,2022-10-03,2032-08-11,Bi-Annual,Active,136,98461.78,589282.59,12.0,24683.43,LO195,BR22,False,10.0,716604.0,357310.67,False,0.6097,Medium,Aditya,Mishra,48,Male,Single,Phd,Nurse,258763.99,38662.94,335.0,1,18.0,Chennai,Tamil Nadu,9695861587,deepak.nair207@example.com,False,2,2023-08-07,Low,-0.793,41-50,0.2769,1.3885,113.33,0.274
LOAN001345,CUST01041,Medical,Secured,304919.23,6.86,36,9395.51,2024-06-03,2027-05-19,Quarterly,Closed,95,72865.49,15774.74,12.0,3374.81,LO132,BR35,False,3.0,338238.36,33319.13,False,19.3296,Medium,Lakshmi,Dubey,33,Female,Widowed,High School,Professor,188305.93,27175.64,738.0,4,31.0,Delhi,Delhi,9134823688,sachin.iyer743@example.com,False,6,2024-01-22,Low,-0.7318,31-40,0.5987,1.6193,263.89,0.239
LOAN001346,CUST00797,Home,Secured,379105.65,9.27,48,9482.74,2024-05-16,2028-04-25,Monthly,Active,201,189075.64,77903.11,9.0,31961.02,LO192,BR12,True,4.0,455171.52,76065.87,False,4.8664,Medium,Nisha,Gupta,29,Female,Married,Bachelor'S,Businessman,197970.78,39462.27,528.0,3,39.0,Chennai,Tamil Nadu,9575672443,ravi.pillai835@example.com,True,2,2019-09-09,Low,-1.392,21-30,0.5748,1.915,418.75,0.4987
LOAN001347,CUST01207,Business,Unsecured,46700.12,15.05,84,902.47,2023-10-27,2030-09-20,Quarterly,Closed,173,13613.32,61772.47,1.0,21566.01,LO183,BR32,False,7.0,75807.48,29107.36,False,0.756,Low,Rohan,Pandey,29,Female,Divorced,High School,Designer,68081.32,12979.35,802.0,1,35.0,Hyderabad,Telangana,9878424329,lakshmi.verma218@example.com,False,0,2024-03-02,Low,-1.2877,21-30,0.1591,0.6859,205.95,0.2915
LOAN001348,CUST00391,Travel,Secured,216883.68,12.74,180,2707.1,2020-12-01,2035-09-14,Monthly,Closed,234,111925.25,126334.13,15.0,20555.31,LO195,BR13,False,15.0,487278.0,270394.32,False,1.7167,Medium,Vikram,Pandey,46,Female,Single,Bachelor'S,Lawyer,48435.18,11622.71,662.0,5,25.0,Pune,Maharashtra,9854357762,deepak.pandey473@example.com,False,5,2018-01-24,Low,-1.8796,41-50,0.6707,4.4778,130.0,0.5161
LOAN001349,CUST00044,Home,Unsecured,88735.43,9.45,48,2227.19,2019-10-28,2023-10-07,Monthly,Closed,112,59390.04,168843.33,3.0,29822.57,LO110,BR40,False,4.0,106905.12,18169.69,False,0.5255,Low,Amit,Nair,38,Male,Married,High School,Manager,23790.24,5795.16,677.0,0,7.0,Bengaluru,Karnataka,9989516564,nisha.verma353@example.com,True,2,2020-05-13,Low,-1.9231,31-40,1.1234,3.7299,233.33,0.6693
LOAN001350,CUST00901,Business,Secured,1408858.46,18.48,240,4105.34,2022-04-11,2041-12-27,Monthly,Closed,219,201922.37,226554.82,18.0,30312.4,LO155,BR47,False,20.0,985281.6,-423576.86,False,6.2186,Medium,Harish,Dubey,46,Male,Married,High School,Analyst,37258.14,6715.27,867.0,1,12.0,Chennai,Tamil Nadu,9777153720,kavya.iyer811@example.com,False,7,2020-08-25,Low,-1.1628,41-50,1.3222,37.8134,91.25,0.1433
LOAN001351,CUST00482,Personal,Unsecured,763121.51,14.08,180,10203.85,2023-03-30,2038-01-10,Bi-Annual,Active,202,541936.68,655315.06,4.0,751.66,LO114,BR16,True,15.0,1836693.0,1073571.49,False,1.1645,Low,Amit,Mishra,49,Male,Married,Master'S,Consultant,33603.4,5981.96,361.0,0,31.0,Lucknow,Uttar Pradesh,9951374399,nisha.gupta501@example.com,False,5,2024-02-17,Low,-1.1362,41-50,3.6439,22.7097,112.22,0.7102
LOAN001352,CUST01287,Vehicle,Secured,129709.22,11.3,84,2241.45,2020-09-02,2027-07-28,Bi-Annual,Closed,70,26667.01,175906.33,6.0,6261.3,LO124,BR43,True,7.0,188281.8,58572.58,False,0.7374,Medium,Sunita,Mishra,39,Female,Single,Phd,Accountant,98508.21,13969.08,577.0,1,37.0,Lucknow,Uttar Pradesh,9593243074,harish.rao999@example.com,False,5,2017-06-17,Low,-0.7017,31-40,0.273,1.3167,83.33,0.2056
LOAN001353,CUST01198,Vehicle,Secured,152141.81,9.01,120,1928.09,2019-06-25,2029-05-03,Monthly,Closed,157,17633.19,233558.54,8.0,11825.91,LO173,BR15,False,10.0,231370.8,79228.99,False,0.6514,Medium,Rekha,Kumar,68,Male,Divorced,Bachelor'S,Professor,132450.51,21456.84,654.0,1,1.0,Kolkata,West Bengal,9941801815,sneha.mehta203@example.com,False,7,2021-09-22,Low,-0.944,60+,0.1747,1.1487,130.83,0.1159
LOAN001354,CUST01465,Wedding,Unsecured,135996.79,15.97,180,1994.54,2018-03-04,2032-12-15,Monthly,Closed,42,73771.48,129348.92,4.0,33898.87,LO133,BR30,False,15.0,359017.2,223020.41,False,1.0514,Low,Ravi,Pillai,63,Male,Single,Bachelor'S,Teacher,58923.31,14535.72,511.0,3,34.0,Hyderabad,Telangana,9562942172,priya.shah119@example.com,True,6,2017-04-06,Low,-1.9603,60+,0.4062,2.308,23.33,0.5425
LOAN001355,CUST00566,Education,Secured,151338.5,16.83,24,7470.16,2021-02-23,2023-02-13,Monthly,Active,236,30103.01,64773.15,7.0,28837.06,LO138,BR43,False,2.0,179283.84,27945.34,False,2.3364,Medium,Kiran,Bhat,57,Female,Single,Master'S,Designer,143723.39,22091.09,816.0,0,29.0,Chennai,Tamil Nadu,9918226618,rekha.malhotra903@example.com,True,5,2016-11-29,Low,-0.8445,51-60,0.6237,1.053,983.33,0.1989
LOAN001356,CUST00220,Business,Unsecured,418002.28,16.88,60,10361.48,2021-01-28,2026-01-02,Quarterly,Active,186,35502.49,646489.55,1.0,37881.46,LO178,BR46,False,5.0,621688.8,203686.52,False,0.6466,Low,Lakshmi,Iyer,52,Male,Married,Master'S,Consultant,323167.67,61467.47,306.0,2,38.0,Kolkata,West Bengal,9699524216,rekha.iyer810@example.com,False,2,2016-02-12,Lower-Mid,-1.2824,51-60,0.3847,1.2935,310.0,0.0849
LOAN001357,CUST01418,Education,Secured,503710.89,9.91,120,6631.5,2018-12-17,2028-10-25,Monthly,Active,165,265503.16,322728.85,19.0,37030.39,LO165,BR46,False,10.0,795780.0,292069.11,False,1.5608,Medium,Ravi,Kumar,32,Male,Married,Bachelor'S,Nurse,255233.81,49541.55,826.0,1,27.0,Mumbai,Maharashtra,9586708987,suresh.sharma737@example.com,True,6,2017-01-22,Low,-1.3292,31-40,0.3118,1.9735,137.5,0.5271
LOAN001358,CUST00772,Personal,Unsecured,869227.83,15.73,180,12603.1,2020-10-20,2035-08-03,Monthly,Closed,33,284058.6,304422.31,19.0,42659.14,LO169,BR44,True,15.0,2268558.0,1399330.17,False,2.8553,Medium,Vikram,Kumar,33,Male,Married,Diploma,Businessman,120473.25,19161.08,698.0,2,0.0,Mumbai,Maharashtra,9857134424,deepak.dubey640@example.com,False,7,2024-09-10,Low,-0.9086,31-40,1.2554,7.2151,18.33,0.3268
LOAN001359,CUST01219,Wedding,Secured,120077.96,20.53,60,3216.85,2024-02-02,2029-01-06,Monthly,Closed,45,90796.83,151692.13,6.0,18840.74,LO131,BR43,True,5.0,193011.0,72933.04,False,0.7916,Medium,Kavya,Mehta,46,Female,Married,High School,Designer,102371.67,21059.73,597.0,0,20.0,Ahmedabad,Gujarat,9479670326,amit.verma419@example.com,False,0,2023-12-16,Low,-1.4686,41-50,0.3771,1.173,75.0,0.7561
LOAN001360,CUST00409,Business,Unsecured,463773.52,11.97,36,15397.27,2021-04-26,2024-04-10,Monthly,Closed,219,145713.76,83900.03,3.0,17253.19,LO188,BR35,True,3.0,554301.72,90528.2,False,5.5277,Low,Suresh,Shah,40,Male,Divorced,Bachelor'S,Engineer,71382.41,10561.98,732.0,1,8.0,Kolkata,West Bengal,9690645339,deepak.malhotra384@example.com,True,1,2018-06-09,Low,-0.7756,31-40,2.5884,6.497,608.33,0.3142
LOAN001361,CUST00471,Education,Unsecured,529821.46,9.77,84,8732.83,2021-10-14,2028-09-07,Monthly,Closed,31,518545.34,1029286.98,14.0,41550.77,LO106,BR44,True,7.0,733557.72,203736.26,False,0.5147,Medium,Swati,Pillai,36,Male,Single,Master'S,Engineer,44036.71,7433.71,505.0,5,21.0,Chennai,Tamil Nadu,9970884334,sachin.bhat312@example.com,False,4,2019-12-03,Low,-1.0257,31-40,2.3797,12.0314,36.9,0.9787
LOAN001362,CUST01371,Vehicle,Unsecured,1007151.98,18.47,60,25833.25,2024-05-28,2029-05-02,Monthly,Active,143,754642.8625,1273840.31,17.0,11880.08,LO147,BR22,False,5.0,1549995.0,542843.02,False,0.7906,Medium,Suresh,Joshi,50,Female,Single,Master'S,Businessman,162712.42,20559.26,804.0,5,26.0,Hyderabad,Telangana,9841015965,pooja.tiwari898@example.com,False,3,2019-12-24,Low,-0.5162,41-50,1.9052,6.1898,238.33,0.7493
LOAN001363,CUST01486,Home,Secured,127466.6,9.24,180,1311.11,2022-06-05,2037-03-18,Monthly,Defaulted,166,7353.96,251337.5,1.0,23058.62,LO173,BR28,True,15.0,235999.8,108533.2,True,0.5072,High,Naveen,Reddy,57,Male,Married,Bachelor'S,Designer,106977.73,18093.83,510.0,4,35.0,Pune,Maharashtra,9597044149,lakshmi.sharma755@example.com,False,1,2019-06-19,Low,-1.0296,51-60,0.1471,1.1915,92.22,0.0577
LOAN001364,CUST01085,Education,Unsecured,54021.43,10.43,240,536.8,2018-06-08,2038-02-23,Bi-Annual,Active,0,27490.03,36615.01,13.0,9716.28,LO160,BR30,True,20.0,128832.0,74810.57,False,1.4754,Medium,Deepak,Iyer,57,Female,Married,Master'S,Doctor,79585.44,12483.98,761.0,4,21.0,Delhi,Delhi,9231021447,vikram.kumar667@example.com,False,3,2022-03-27,Low,-0.8824,51-60,0.0809,0.6788,0.0,0.5089
LOAN001365,CUST00166,Business,Unsecured,214935.1,8.06,240,1805.84,2021-01-28,2040-10-15,Monthly,Active,225,120926.89,417492.16,9.0,45692.04,LO127,BR18,True,20.0,433401.6,218466.5,False,0.5148,Medium,Pooja,Mehta,27,Female,Divorced,Bachelor'S,Engineer,83052.54,14837.95,503.0,1,29.0,Mumbai,Maharashtra,9420848110,sunita.iyer819@example.com,False,7,2018-05-24,Low,-1.1439,21-30,0.2609,2.5879,93.75,0.5626
LOAN001366,CUST00672,Personal,Unsecured,1408858.46,10.65,84,42831.4725,2022-01-21,2028-12-15,Monthly,Closed,232,754642.8625,738920.54,4.0,20390.15,LO197,BR38,True,7.0,3597843.69,2188985.23,False,1.9066,Low,Rohan,Mishra,39,Male,Married,Bachelor'S,Manager,35224.69,6845.77,737.0,4,15.0,Lucknow,Uttar Pradesh,9763534625,rahul.iyer973@example.com,False,2,2020-05-17,Low,-1.3321,31-40,14.5914,39.9963,276.19,0.5356
LOAN001367,CUST01175,Personal,Unsecured,111724.33,12.86,48,2989.53,2021-01-05,2024-12-15,Monthly,Active,184,55616.01,9093.19,11.0,10624.34,LO155,BR22,False,4.0,143497.44,31773.11,False,12.2866,Medium,Kiran,Joshi,30,Male,Married,Bachelor'S,Designer,102371.67,75750.3325,597.0,4,20.0,Kolkata,West Bengal,9710874853,sunita.mehta316@example.com,False,0,2023-01-07,Low,-7.8794,21-30,0.3504,1.0914,383.33,0.4978
LOAN001368,CUST00111,Vehicle,Secured,396146.73,7.49,48,9576.54,2020-10-23,2024-10-02,Monthly,Active,214,191514.6,26133.06,9.0,34600.67,LO135,BR28,True,4.0,459673.92,63527.19,False,15.1588,Medium,Pooja,Malhotra,25,Male,Single,High School,Designer,48955.27,6875.89,423.0,5,34.0,Delhi,Delhi,9848328041,kavya.pillai146@example.com,False,7,2018-05-30,Low,-0.6854,21-30,2.3474,8.092,445.83,0.4834
LOAN001369,CUST00549,Personal,Secured,45559.62,20.01,240,774.34,2018-02-20,2037-11-07,Monthly,Closed,19,16763.14,42358.63,17.0,12232.23,LO195,BR50,False,20.0,185841.6,140281.98,False,1.0756,Medium,Sneha,Mishra,28,Female,Married,Phd,Accountant,36539.18,5194.92,677.0,3,13.0,Kolkata,West Bengal,9241936908,nisha.joshi620@example.com,False,0,2016-11-21,Low,-0.7061,21-30,0.2543,1.2469,7.92,0.3679
LOAN001370,CUST01027,Home,Unsecured,1146095.99,14.46,48,31583.87,2019-05-25,2023-05-04,Monthly,Defaulted,209,311120.8,190261.56,5.0,47175.18,LO188,BR37,True,4.0,1516025.76,369929.77,True,6.0238,High,Vikram,Iyer,39,Male,Married,Master'S,Designer,155571.97,21121.24,870.0,1,21.0,Kolkata,West Bengal,9765468716,swati.verma74@example.com,False,4,2024-10-03,Low,-0.6292,31-40,2.4362,7.367,435.42,0.2715
LOAN001371,CUST01037,Personal,Unsecured,59720.84,15.62,180,861.35,2021-06-11,2036-03-24,Monthly,Active,209,56507.87,61174.19,11.0,18380.85,LO199,BR35,False,15.0,155043.0,95322.16,False,0.9762,Medium,Swati,Mishra,58,Female,Single,Bachelor'S,Designer,149151.52,19227.89,546.0,4,26.0,Mumbai,Maharashtra,9801450705,sneha.malhotra14@example.com,False,4,2018-01-05,Low,-0.547,51-60,0.0693,0.4004,116.11,0.9462
LOAN001372,CUST01186,Travel,Secured,39620.28,12.25,240,443.18,2024-05-17,2044-02-02,Quarterly,Active,169,12583.27,25951.32,0.0,33232.04,LO123,BR37,False,20.0,106363.2,66742.92,False,1.5267,Low,Sunita,Rao,46,Male,Married,High School,Doctor,272991.99,43199.81,536.0,1,31.0,Mumbai,Maharashtra,9609490977,lakshmi.patel538@example.com,False,7,2021-11-26,Low,-0.8989,41-50,0.0195,0.1451,70.42,0.3176
LOAN001373,CUST00344,Medical,Secured,290423.44,16.88,60,7199.04,2021-08-07,2026-07-12,Monthly,Active,231,18419.04,194949.05,6.0,17262.25,LO135,BR34,False,5.0,431942.4,141518.96,False,1.4897,Medium,Sunita,Pillai,48,Male,Married,Master'S,Consultant,293379.89,57475.04,396.0,5,9.0,Jaipur,Rajasthan,9487541399,vikram.tiwari619@example.com,False,3,2019-10-09,Low,-1.3509,41-50,0.2945,0.9899,385.0,0.0634
LOAN001374,CUST01473,Personal,Unsecured,294989.68,13.19,84,5396.96,2020-12-19,2027-11-13,Bi-Annual,Defaulted,212,49347.27,374996.19,11.0,40362.28,LO164,BR15,False,7.0,453344.64,158354.96,True,0.7866,High,Arjun,Patel,29,Female,Single,Bachelor'S,Professor,57411.16,8231.56,385.0,5,32.0,Bengaluru,Karnataka,9353568773,rekha.shah960@example.com,False,4,2015-07-03,Low,-0.7205,21-30,1.1281,5.1382,252.38,0.1673
LOAN001375,CUST00332,Home,Secured,835204.23,18.3,36,30320.48,2020-01-03,2022-12-18,Monthly,Active,71,716001.07,272440.29,6.0,44846.14,LO185,BR41,True,3.0,1091537.28,256333.05,False,3.0656,Medium,Meera,Bhat,66,Female,Married,Bachelor'S,Analyst,69126.82,13369.63,360.0,5,30.0,Pune,Maharashtra,9870780411,kavya.shah692@example.com,False,2,2015-11-01,Low,-1.3209,60+,5.2635,12.0822,197.22,0.8573
LOAN001376,CUST00264,Vehicle,Secured,529436.79,19.23,60,13800.97,2022-12-23,2027-11-27,Monthly,Active,161,310585.34,811683.11,8.0,39395.92,LO105,BR11,True,5.0,828058.2,298621.41,False,0.6523,Medium,Kiran,Gupta,31,Male,Single,Master'S,Consultant,38977.2,5308.16,460.0,4,17.0,Bengaluru,Karnataka,9382769127,lakshmi.singh224@example.com,False,0,2018-07-11,Low,-0.6342,31-40,4.2489,13.5832,268.33,0.5866
LOAN001377,CUST00083,Business,Unsecured,54151.4,16.91,60,1343.18,2023-03-11,2028-02-13,Monthly,Active,177,42172.06,63035.58,19.0,42424.95,LO177,BR41,True,5.0,80590.8,26439.4,False,0.8591,Medium,Deepak,Iyer,41,Male,Single,Bachelor'S,Professor,32909.31,6417.58,752.0,4,22.0,Pune,Maharashtra,9120825650,rohan.reddy229@example.com,False,4,2022-08-08,Low,-1.3401,41-50,0.4898,1.6455,295.0,0.7788
LOAN001378,CUST00777,Education,Unsecured,237638.14,14.12,24,11423.17,2018-03-12,2020-03-01,Monthly,Active,10,192197.34,434851.48,14.0,5094.04,LO151,BR16,True,2.0,274156.08,36517.94,False,0.5465,Medium,Rahul,Verma,21,Male,Widowed,Master'S,Designer,102371.67,14790.57,597.0,0,20.0,Ahmedabad,Gujarat,9255856197,rekha.nair962@example.com,False,4,2018-06-09,Low,-0.7337,21-30,1.339,2.3213,41.67,0.8088
LOAN001379,CUST00924,Personal,Unsecured,153634.03,18.63,84,3286.03,2022-12-07,2029-10-31,Bi-Annual,Active,106,126477.13,112103.88,11.0,46203.23,LO123,BR30,True,7.0,276026.52,122392.49,False,1.3705,Medium,Pooja,Singh,48,Male,Married,Bachelor'S,Businessman,87957.2,11996.46,670.0,4,34.0,Pune,Maharashtra,9197110078,deepak.rao737@example.com,False,2,2015-11-04,Low,-0.6367,41-50,0.4483,1.7467,126.19,0.8232
LOAN001380,CUST00334,Wedding,Secured,92222.38,14.16,240,1157.54,2018-02-06,2037-10-24,Monthly,Active,42,50778.91,181256.63,12.0,31215.04,LO186,BR45,True,20.0,277809.6,185587.22,False,0.5088,Medium,Swati,Malhotra,58,Female,Married,Bachelor'S,Professor,97141.45,12507.7,351.0,2,34.0,Hyderabad,Telangana,9114051099,nisha.iyer257@example.com,False,7,2017-11-10,Low,-0.5451,51-60,0.143,0.9494,17.5,0.5506
LOAN001381,CUST01404,Personal,Secured,379624.57,8.23,120,4652.16,2023-03-26,2033-02-01,Monthly,Active,9,67239.33,437196.65,3.0,43460.88,LO136,BR40,False,10.0,558259.2,178634.63,False,0.8683,Low,Lakshmi,Verma,57,Female,Single,Bachelor'S,Accountant,110300.68,15008.28,593.0,3,22.0,Bengaluru,Karnataka,9605244785,ananya.rao92@example.com,True,3,2019-10-02,Low,-0.6328,51-60,0.5061,3.4417,7.5,0.1771
LOAN001382,CUST01243,Personal,Unsecured,618087.16,8.3,180,6014.31,2018-06-01,2033-03-14,Monthly,Active,7,91620.76,1203294.5,9.0,34221.84,LO134,BR49,False,15.0,1082575.8,464488.64,False,0.5137,Medium,Nisha,Rao,47,Male,Married,High School,Analyst,38601.71,5553.87,474.0,4,36.0,Bengaluru,Karnataka,9544389067,priya.joshi104@example.com,False,5,2016-08-15,Low,-0.7265,41-50,1.8697,16.0119,3.89,0.1482
LOAN001383,CUST00658,Vehicle,Unsecured,140894.03,21.2,24,7253.78,2022-01-09,2023-12-30,Bi-Annual,Defaulted,238,80870.98,7625.37,2.0,10092.38,LO100,BR34,True,2.0,174090.72,33196.69,True,18.477,High,Kiran,Reddy,37,Male,Single,Master'S,Engineer,89336.91,18955.23,674.0,3,20.0,Hyderabad,Telangana,9817539340,naveen.pillai940@example.com,False,0,2017-03-23,Low,-1.5461,31-40,0.9743,1.5771,991.67,0.574
LOAN001384,CUST00454,Home,Secured,205606.57,9.81,240,1958.34,2023-05-21,2043-02-05,Monthly,Defaulted,199,75357.76,299353.43,4.0,30477.76,LO152,BR29,True,20.0,470001.6,264395.03,True,0.6868,High,Divya,Mishra,48,Male,Divorced,Bachelor'S,Designer,102371.67,12115.73,597.0,3,20.0,Hyderabad,Telangana,9648973579,sneha.bhat401@example.com,True,1,2019-04-01,Low,-0.4202,41-50,0.2296,2.0084,82.92,0.3665
LOAN001385,CUST00673,Home,Unsecured,216869.49,19.15,36,7966.03,2024-03-29,2027-03-14,Monthly,Active,18,121023.64,354200.59,3.0,4547.31,LO126,BR41,False,3.0,286777.08,69907.59,False,0.6123,Low,Suresh,Tiwari,59,Female,Married,Phd,Designer,71389.63,10116.18,837.0,2,17.0,Kolkata,West Bengal,9391286241,rahul.reddy449@example.com,False,1,2022-06-17,Low,-0.7004,51-60,1.339,3.0378,50.0,0.558
LOAN001386,CUST00741,Travel,Unsecured,158123.54,10.32,60,3384.61,2020-06-11,2025-05-16,Monthly,Closed,192,78821.08,16815.9,18.0,34786.15,LO102,BR28,False,5.0,203076.6,44953.06,False,9.4032,Medium,Kiran,Sharma,40,Male,Married,Phd,Accountant,57370.83,9839.64,675.0,5,7.0,Ahmedabad,Gujarat,9194269176,rohan.dubey17@example.com,False,1,2019-10-24,Low,-1.0581,31-40,0.7079,2.7562,320.0,0.4985
LOAN001387,CUST01113,Education,Secured,190630.59,13.18,120,2866.59,2022-08-01,2032-06-09,Quarterly,Closed,54,114797.38,220738.66,14.0,20450.06,LO153,BR13,True,10.0,343990.8,153360.21,False,0.8636,Medium,Ravi,Pillai,37,Male,Married,Bachelor'S,Analyst,37631.03,8143.29,489.0,4,4.0,Hyderabad,Telangana,9378807844,meera.mishra617@example.com,True,3,2022-01-13,Low,-1.5968,31-40,0.9141,5.0658,45.0,0.6022
LOAN001388,CUST00333,Education,Secured,158042.51,16.65,48,4531.76,2018-08-28,2022-08-07,Monthly,Active,179,5075.03,253481.95,6.0,7586.66,LO184,BR43,True,4.0,217524.48,59481.97,False,0.6235,Medium,Ananya,Kumar,50,Female,Single,Master'S,Accountant,92808.5,17088.22,618.0,5,3.0,Mumbai,Maharashtra,9176100340,rekha.verma338@example.com,False,1,2021-03-02,Low,-1.2095,41-50,0.5859,1.7029,372.92,0.0321
LOAN001389,CUST00310,Personal,Secured,296471.79,8.96,120,3749.16,2018-11-22,2028-09-30,Monthly,Active,2,9735.15,332664.31,2.0,48961.49,LO116,BR12,False,10.0,449899.2,153427.41,False,0.8912,Low,Naveen,Singh,38,Male,Married,High School,Professor,189787.83,30407.86,506.0,1,16.0,Chennai,Tamil Nadu,9133579936,amit.nair924@example.com,False,6,2022-06-07,Low,-0.9226,31-40,0.2371,1.5621,1.67,0.0328
LOAN001390,CUST00727,Medical,Unsecured,167853.33,17.93,180,2694.7,2021-02-06,2035-11-20,Monthly,Closed,52,121122.15,21422.65,15.0,45054.22,LO135,BR22,True,15.0,485046.0,317192.67,False,7.8353,Medium,Divya,Joshi,28,Female,Married,Bachelor'S,Teacher,71495.24,9970.45,359.0,4,22.0,Hyderabad,Telangana,9166582406,divya.sharma613@example.com,True,1,2016-09-16,Low,-0.6735,21-30,0.4523,2.3478,28.89,0.7216
LOAN001391,CUST01444,Business,Secured,377631.44,17.19,48,10933.73,2024-03-08,2028-02-16,Monthly,Active,43,72930.92,523734.96,14.0,44677.19,LO134,BR15,False,4.0,524819.04,147187.6,False,0.721,Medium,Lakshmi,Bhat,49,Female,Single,Bachelor'S,Engineer,65948.74,11737.94,886.0,1,1.0,Bengaluru,Karnataka,9176154050,kavya.verma67@example.com,False,3,2016-03-03,Low,-1.1358,41-50,1.9895,5.7261,89.58,0.1931
LOAN001392,CUST00354,Home,Unsecured,167361.81,14.92,60,3974.5,2021-07-10,2026-06-14,Quarterly,Closed,95,109153.12,20283.22,17.0,39441.02,LO159,BR29,True,5.0,238470.0,71108.19,False,8.2512,Medium,Aditya,Kumar,64,Female,Divorced,Phd,Professor,149722.68,24572.76,386.0,2,35.0,Chennai,Tamil Nadu,9762427117,swati.gupta789@example.com,False,3,2022-10-25,Low,-0.9695,60+,0.3185,1.1178,158.33,0.6522
LOAN001393,CUST00824,Vehicle,Unsecured,450175.35,15.27,36,15665.06,2018-09-20,2021-09-04,Monthly,Active,47,246055.0,736008.69,2.0,34599.06,LO176,BR47,True,3.0,563942.16,113766.81,False,0.6116,Low,Sachin,Verma,43,Male,Married,Bachelor'S,Businessman,90670.07,16003.7,686.0,1,39.0,Hyderabad,Telangana,9185336088,harish.gupta647@example.com,False,4,2015-02-25,Low,-1.1181,41-50,2.0732,4.965,130.56,0.5466
LOAN001394,CUST01124,Personal,Unsecured,164497.78,8.14,60,3346.45,2022-12-10,2027-11-14,Monthly,Active,53,161503.01,14158.06,13.0,32753.97,LO181,BR46,False,5.0,200787.0,36289.22,False,11.6187,Medium,Vikram,Reddy,27,Male,Single,Master'S,Designer,108414.02,24986.44,786.0,3,17.0,Bengaluru,Karnataka,9778451941,priya.mehta729@example.com,False,1,2024-07-24,Low,-1.7657,21-30,0.3704,1.5173,88.33,0.9818
LOAN001395,CUST00145,Personal,Secured,435647.64,13.26,180,5586.74,2020-01-07,2034-10-20,Bi-Annual,Closed,143,363942.6,119713.69,0.0,5304.69,LO140,BR44,False,15.0,1005613.2,569965.56,False,3.6391,Low,Kiran,Mehta,35,Male,Widowed,Bachelor'S,Designer,75395.41,12980.91,776.0,0,11.0,Chennai,Tamil Nadu,9927850618,deepak.pillai852@example.com,True,5,2016-01-29,Low,-1.0661,31-40,0.8892,5.7782,79.44,0.8354
LOAN001396,CUST01034,Vehicle,Unsecured,136097.52,7.84,36,4254.76,2020-11-22,2023-11-07,Monthly,Closed,157,56226.58,74882.92,6.0,45028.31,LO112,BR21,False,3.0,153171.36,17073.84,False,1.8175,Medium,Suresh,Sharma,21,Male,Single,Bachelor'S,Accountant,162965.95,37735.62,737.0,0,36.0,Pune,Maharashtra,9298470427,ananya.reddy939@example.com,True,0,2019-12-17,Low,-1.7787,21-30,0.3133,0.8351,436.11,0.4131
LOAN001397,CUST01068,Home,Unsecured,544863.2,11.27,60,11920.14,2021-02-05,2026-01-10,Monthly,Under Review,91,335860.66,690194.33,1.0,44056.42,LO128,BR30,True,5.0,715208.4,170345.2,False,0.7894,Low,Kiran,Bhat,69,Female,Single,Bachelor'S,Accountant,87770.74,12446.23,714.0,5,21.0,Delhi,Delhi,9486749612,rahul.singh782@example.com,False,2,2018-03-01,Low,-0.7016,60+,1.6297,6.2078,151.67,0.6164
